model,mode,class_a,class_b,pair_a,pair_b,same_class,cosine
bert-base-uncased,final,negation,past_to_future,negation_7,past_to_future_2,False,-0.08030270040035248
bert-base-uncased,final,negation,past_to_future,negation_7,past_to_future_3,False,-0.08076492697000504
bert-base-uncased,final,negation,past_to_future,negation_7,past_to_future_4,False,-0.16320107877254486
bert-base-uncased,final,negation,past_to_future,negation_7,past_to_future_5,False,0.09164969623088837
bert-base-uncased,final,negation,past_to_future,negation_7,past_to_future_6,False,-0.0023765277583152056
bert-base-uncased,final,negation,past_to_future,negation_7,past_to_future_7,False,0.2156515121459961
bert-base-uncased,final,negation,certainty_to_uncertainty,negation_7,certainty_to_uncertainty_0,False,0.06830485910177231
bert-base-uncased,final,negation,certainty_to_uncertainty,negation_7,certainty_to_uncertainty_1,False,0.004454189445823431
bert-base-uncased,final,negation,certainty_to_uncertainty,negation_7,certainty_to_uncertainty_2,False,0.0647825375199318
bert-base-uncased,final,negation,certainty_to_uncertainty,negation_7,certainty_to_uncertainty_3,False,0.047541212290525436
bert-base-uncased,final,negation,certainty_to_uncertainty,negation_7,certainty_to_uncertainty_4,False,0.07288184762001038
bert-base-uncased,final,negation,certainty_to_uncertainty,negation_7,certainty_to_uncertainty_5,False,0.20518137514591217
bert-base-uncased,final,negation,certainty_to_uncertainty,negation_7,certainty_to_uncertainty_6,False,0.03787190094590187
bert-base-uncased,final,negation,certainty_to_uncertainty,negation_7,certainty_to_uncertainty_7,False,0.12257549911737442
bert-base-uncased,final,negation,active_to_passive,negation_7,active_to_passive_0,False,0.13622473180294037
bert-base-uncased,final,negation,active_to_passive,negation_7,active_to_passive_1,False,0.11683297902345657
bert-base-uncased,final,negation,active_to_passive,negation_7,active_to_passive_2,False,-0.004590404685586691
bert-base-uncased,final,negation,active_to_passive,negation_7,active_to_passive_3,False,-0.11641983687877655
bert-base-uncased,final,negation,active_to_passive,negation_7,active_to_passive_4,False,-0.04783006012439728
bert-base-uncased,final,negation,active_to_passive,negation_7,active_to_passive_5,False,0.11279483884572983
bert-base-uncased,final,negation,active_to_passive,negation_7,active_to_passive_6,False,0.041753556579351425
bert-base-uncased,final,negation,active_to_passive,negation_7,active_to_passive_7,False,0.40836453437805176
bert-base-uncased,final,negation,formalization,negation_7,formalization_0,False,-0.10231203585863113
bert-base-uncased,final,negation,formalization,negation_7,formalization_1,False,-0.17158392071723938
bert-base-uncased,final,negation,formalization,negation_7,formalization_2,False,0.007221562787890434
bert-base-uncased,final,negation,formalization,negation_7,formalization_3,False,-0.12110666930675507
bert-base-uncased,final,negation,formalization,negation_7,formalization_4,False,-0.0781228169798851
bert-base-uncased,final,negation,formalization,negation_7,formalization_5,False,-0.13125795125961304
bert-base-uncased,final,negation,formalization,negation_7,formalization_6,False,-0.14865157008171082
bert-base-uncased,final,negation,formalization,negation_7,formalization_7,False,0.015016438439488411
bert-base-uncased,final,question,question,question_0,question_1,True,0.5189008116722107
bert-base-uncased,final,question,question,question_0,question_2,True,0.6928273439407349
bert-base-uncased,final,question,question,question_0,question_3,True,0.6109457612037659
bert-base-uncased,final,question,question,question_0,question_4,True,0.5319418907165527
bert-base-uncased,final,question,question,question_0,question_5,True,0.7011557817459106
bert-base-uncased,final,question,question,question_0,question_6,True,0.5138739347457886
bert-base-uncased,final,question,question,question_0,question_7,True,0.5983771085739136
bert-base-uncased,final,question,past_to_future,question_0,past_to_future_0,False,0.4698448181152344
bert-base-uncased,final,question,past_to_future,question_0,past_to_future_1,False,0.1273423284292221
bert-base-uncased,final,question,past_to_future,question_0,past_to_future_2,False,0.14166513085365295
bert-base-uncased,final,question,past_to_future,question_0,past_to_future_3,False,0.0837414562702179
bert-base-uncased,final,question,past_to_future,question_0,past_to_future_4,False,0.03051009215414524
bert-base-uncased,final,question,past_to_future,question_0,past_to_future_5,False,0.11667171120643616
bert-base-uncased,final,question,past_to_future,question_0,past_to_future_6,False,-0.00034816827974282205
bert-base-uncased,final,question,past_to_future,question_0,past_to_future_7,False,0.15329252183437347
bert-base-uncased,final,question,certainty_to_uncertainty,question_0,certainty_to_uncertainty_0,False,0.16537782549858093
bert-base-uncased,final,question,certainty_to_uncertainty,question_0,certainty_to_uncertainty_1,False,0.07136544585227966
bert-base-uncased,final,question,certainty_to_uncertainty,question_0,certainty_to_uncertainty_2,False,0.18740327656269073
bert-base-uncased,final,question,certainty_to_uncertainty,question_0,certainty_to_uncertainty_3,False,0.15642303228378296
bert-base-uncased,final,question,certainty_to_uncertainty,question_0,certainty_to_uncertainty_4,False,0.12468145042657852
bert-base-uncased,final,question,certainty_to_uncertainty,question_0,certainty_to_uncertainty_5,False,0.21865029633045197
bert-base-uncased,final,question,certainty_to_uncertainty,question_0,certainty_to_uncertainty_6,False,0.07060029357671738
bert-base-uncased,final,question,certainty_to_uncertainty,question_0,certainty_to_uncertainty_7,False,0.15770260989665985
bert-base-uncased,final,question,active_to_passive,question_0,active_to_passive_0,False,0.15440423786640167
bert-base-uncased,final,question,active_to_passive,question_0,active_to_passive_1,False,0.09965293854475021
bert-base-uncased,final,question,active_to_passive,question_0,active_to_passive_2,False,0.03932201862335205
bert-base-uncased,final,question,active_to_passive,question_0,active_to_passive_3,False,0.08267806470394135
bert-base-uncased,final,question,active_to_passive,question_0,active_to_passive_4,False,0.013633426278829575
bert-base-uncased,final,question,active_to_passive,question_0,active_to_passive_5,False,-0.002932185074314475
bert-base-uncased,final,question,active_to_passive,question_0,active_to_passive_6,False,0.01191425696015358
bert-base-uncased,final,question,active_to_passive,question_0,active_to_passive_7,False,0.13936273753643036
bert-base-uncased,final,question,formalization,question_0,formalization_0,False,-0.1230187714099884
bert-base-uncased,final,question,formalization,question_0,formalization_1,False,-0.16650360822677612
bert-base-uncased,final,question,formalization,question_0,formalization_2,False,-0.07610449939966202
bert-base-uncased,final,question,formalization,question_0,formalization_3,False,-0.13834160566329956
bert-base-uncased,final,question,formalization,question_0,formalization_4,False,-0.15796588361263275
bert-base-uncased,final,question,formalization,question_0,formalization_5,False,-0.07574281096458435
bert-base-uncased,final,question,formalization,question_0,formalization_6,False,-0.08435624837875366
bert-base-uncased,final,question,formalization,question_0,formalization_7,False,-0.07575644552707672
bert-base-uncased,final,question,question,question_1,question_2,True,0.41920340061187744
bert-base-uncased,final,question,question,question_1,question_3,True,0.46045640110969543
bert-base-uncased,final,question,question,question_1,question_4,True,0.4799174666404724
bert-base-uncased,final,question,question,question_1,question_5,True,0.5308563709259033
bert-base-uncased,final,question,question,question_1,question_6,True,0.4294649660587311
bert-base-uncased,final,question,question,question_1,question_7,True,0.3822587728500366
bert-base-uncased,final,question,past_to_future,question_1,past_to_future_0,False,0.17868268489837646
bert-base-uncased,final,question,past_to_future,question_1,past_to_future_1,False,0.66692054271698
bert-base-uncased,final,question,past_to_future,question_1,past_to_future_2,False,0.07663577795028687
bert-base-uncased,final,question,past_to_future,question_1,past_to_future_3,False,0.10878567397594452
bert-base-uncased,final,question,past_to_future,question_1,past_to_future_4,False,0.22487273812294006
bert-base-uncased,final,question,past_to_future,question_1,past_to_future_5,False,0.16923566162586212
bert-base-uncased,final,question,past_to_future,question_1,past_to_future_6,False,0.06945391744375229
bert-base-uncased,final,question,past_to_future,question_1,past_to_future_7,False,0.10231968015432358
bert-base-uncased,final,question,certainty_to_uncertainty,question_1,certainty_to_uncertainty_0,False,0.06632334738969803
bert-base-uncased,final,question,certainty_to_uncertainty,question_1,certainty_to_uncertainty_1,False,0.05499831214547157
bert-base-uncased,final,question,certainty_to_uncertainty,question_1,certainty_to_uncertainty_2,False,0.16780076920986176
bert-base-uncased,final,question,certainty_to_uncertainty,question_1,certainty_to_uncertainty_3,False,0.15966956317424774
bert-base-uncased,final,question,certainty_to_uncertainty,question_1,certainty_to_uncertainty_4,False,0.07199759036302567
bert-base-uncased,final,question,certainty_to_uncertainty,question_1,certainty_to_uncertainty_5,False,0.1185033991932869
bert-base-uncased,final,question,certainty_to_uncertainty,question_1,certainty_to_uncertainty_6,False,-0.0030579720623791218
bert-base-uncased,final,question,certainty_to_uncertainty,question_1,certainty_to_uncertainty_7,False,0.09861910343170166
bert-base-uncased,final,question,active_to_passive,question_1,active_to_passive_0,False,0.11126081645488739
bert-base-uncased,final,question,active_to_passive,question_1,active_to_passive_1,False,-0.009593059308826923
bert-base-uncased,final,question,active_to_passive,question_1,active_to_passive_2,False,0.09103423357009888
bert-base-uncased,final,question,active_to_passive,question_1,active_to_passive_3,False,0.1961219608783722
bert-base-uncased,final,question,active_to_passive,question_1,active_to_passive_4,False,0.15455590188503265
bert-base-uncased,final,question,active_to_passive,question_1,active_to_passive_5,False,0.0066158887930214405
bert-base-uncased,final,question,active_to_passive,question_1,active_to_passive_6,False,0.049191560596227646
bert-base-uncased,final,question,active_to_passive,question_1,active_to_passive_7,False,0.14754366874694824
bert-base-uncased,final,question,formalization,question_1,formalization_0,False,0.047381289303302765
bert-base-uncased,final,question,formalization,question_1,formalization_1,False,0.05235787481069565
bert-base-uncased,final,question,formalization,question_1,formalization_2,False,0.03615380823612213
bert-base-uncased,final,question,formalization,question_1,formalization_3,False,-0.03204088658094406
bert-base-uncased,final,question,formalization,question_1,formalization_4,False,-0.07331344485282898
bert-base-uncased,final,question,formalization,question_1,formalization_5,False,0.1094241738319397
bert-base-uncased,final,question,formalization,question_1,formalization_6,False,-0.00566176138818264
bert-base-uncased,final,question,formalization,question_1,formalization_7,False,0.0020908620208501816
bert-base-uncased,final,question,question,question_2,question_3,True,0.6263298392295837
bert-base-uncased,final,question,question,question_2,question_4,True,0.6273407340049744
bert-base-uncased,final,question,question,question_2,question_5,True,0.6407288908958435
bert-base-uncased,final,question,question,question_2,question_6,True,0.5209946036338806
bert-base-uncased,final,question,question,question_2,question_7,True,0.5372542142868042
bert-base-uncased,final,question,past_to_future,question_2,past_to_future_0,False,0.27501899003982544
bert-base-uncased,final,question,past_to_future,question_2,past_to_future_1,False,0.08555400371551514
bert-base-uncased,final,question,past_to_future,question_2,past_to_future_2,False,0.4115709066390991
bert-base-uncased,final,question,past_to_future,question_2,past_to_future_3,False,0.12133978307247162
bert-base-uncased,final,question,past_to_future,question_2,past_to_future_4,False,0.07760119438171387
