model,target_class,source_set,source,prompt_style,layer,control,gain,vector_class,prompt,generated,generated_chars,target_marker_hit,target_step0_prob,target_step0_rank,target_best_prob,target_best_rank,target_top1_any,target_top5_any,target_top10_any
distilgpt2,question,in_template,The teacher fixed the problem on Monday.,copy_sentence,1,target,1.0,question,"Copy this sentence:
The teacher fixed the problem on Monday.
Copy:",,0.0,0.0,0.001111312536522746,101.0,0.012988913804292679,2.0,0.0,1.0,1.0
distilgpt2,question,in_template,The teacher fixed the problem on Monday.,copy_sentence,1,wrong_marker,1.0,exclamation,"Copy this sentence:
The teacher fixed the problem on Monday.
Copy:","This is the teacher's teacher's teacher's teacher's!
This is the teacher's teacher!
This is",91.0,0.0,0.00037879988667555153,268.0,0.0006011115619912744,31.0,0.0,0.0,0.0
distilgpt2,question,in_template,The teacher fixed the problem on Monday.,copy_sentence,1,random_norm,1.0,random_norm,"Copy this sentence:
The teacher fixed the problem on Monday.
Copy:",,0.0,0.0,0.0006694307667203248,177.0,0.0006694307667203248,177.0,0.0,0.0,0.0
distilgpt2,question,in_template,The teacher fixed the problem on Monday.,copy_sentence,1,negative_target,1.0,question,"Copy this sentence:
The teacher fixed the problem on Monday.
Copy:","The teacher has been working on the problem.
The teacher has been working on the problem.
The teacher has been",110.0,0.0,6.0826550907222554e-05,1837.0,0.0002446224680170417,132.0,0.0,0.0,0.0
distilgpt2,question,in_template,The teacher fixed the problem on Monday.,same_sentence,1,none,0.0,,"Same sentence:
The teacher fixed the problem on Monday.
Same:","The teacher fixed the problem on Monday.
Same:
The teacher fixed the problem on Monday.
Same:",93.0,0.0,0.00010117123019881546,519.0,0.00011987020843662322,12.0,0.0,0.0,0.0
distilgpt2,question,in_template,The teacher fixed the problem on Monday.,same_sentence,1,target,1.0,question,"Same sentence:
The teacher fixed the problem on Monday.
Same:","The teacher fixed the problem on Monday.
The teacher fixed the problem on Monday?
The teacher fixed the problem",111.0,1.0,0.0003425507456995547,214.0,0.8663094639778137,1.0,1.0,1.0,1.0
distilgpt2,question,in_template,The teacher fixed the problem on Monday.,same_sentence,1,wrong_marker,1.0,exclamation,"Same sentence:
The teacher fixed the problem on Monday.
Same:","The teacher fixed the problem on Monday.
The teacher fixed the problem!
The teacher fixed!
The teacher",102.0,0.0,0.0001473789307055995,459.0,0.0010438250610604882,37.0,0.0,0.0,0.0
distilgpt2,question,in_template,The teacher fixed the problem on Monday.,same_sentence,1,random_norm,1.0,random_norm,"Same sentence:
The teacher fixed the problem on Monday.
Same:",,0.0,0.0,0.0002732844150159508,447.0,0.0002732844150159508,171.0,0.0,0.0,0.0
distilgpt2,question,in_template,The teacher fixed the problem on Monday.,same_sentence,1,negative_target,1.0,question,"Same sentence:
The teacher fixed the problem on Monday.
Same:","The teacher fixed the problem on Monday.
The teacher fixed the problem on Monday.
The teacher fixed the problem",111.0,0.0,5.325028541847132e-05,1069.0,0.0002799510257318616,72.0,0.0,0.0,0.0
distilgpt2,question,in_template,The analyst completed the task on Monday.,copy_sentence,1,none,0.0,,"Copy this sentence:
The analyst completed the task on Monday.
Copy:","The analyst completed the task on Monday.
Copy:
The analyst completed the task on Monday.
Copy:",95.0,0.0,0.000175244509591721,589.0,0.000175244509591721,37.0,0.0,0.0,0.0
distilgpt2,question,in_template,The analyst completed the task on Monday.,copy_sentence,1,target,1.0,question,"Copy this sentence:
The analyst completed the task on Monday.
Copy:",,0.0,0.0,0.0006671596202068031,162.0,0.012473030015826225,2.0,0.0,1.0,1.0
distilgpt2,question,in_template,The analyst completed the task on Monday.,copy_sentence,1,wrong_marker,1.0,exclamation,"Copy this sentence:
The analyst completed the task on Monday.
Copy:","The analyst completed the task on Monday.
The analyst completed the task!
The analyst completed the task!!",106.0,0.0,0.0002546717005316168,356.0,0.000284045614534989,42.0,0.0,0.0,0.0
distilgpt2,question,in_template,The analyst completed the task on Monday.,copy_sentence,1,random_norm,1.0,random_norm,"Copy this sentence:
The analyst completed the task on Monday.
Copy:","The analyst completed the task.
The analyst completed the task.
The analyst completed the task.
The analyst",107.0,0.0,9.668849816080183e-05,1079.0,0.00016094720922410488,52.0,0.0,0.0,0.0
distilgpt2,question,in_template,The analyst completed the task on Monday.,copy_sentence,1,negative_target,1.0,question,"Copy this sentence:
The analyst completed the task on Monday.
Copy:","The analyst completed the task.
The analyst completed the task.
The analyst completed the task.
The analyst completed",117.0,0.0,4.0485487261321396e-05,2708.0,0.00032062624813988805,106.0,0.0,0.0,0.0
distilgpt2,question,in_template,The analyst completed the task on Monday.,same_sentence,1,none,0.0,,"Same sentence:
The analyst completed the task on Monday.
Same:","The analyst completed the task on Monday.
Same:
The analyst completed the task on Monday.
Same:",95.0,0.0,8.14045561128296e-05,737.0,8.476454968331382e-05,13.0,0.0,0.0,0.0
distilgpt2,question,in_template,The analyst completed the task on Monday.,same_sentence,1,target,1.0,question,"Same sentence:
The analyst completed the task on Monday.
Same:","The analyst completed the task.
The analyst completed the task?
The answer?
The answer?
The",91.0,1.0,0.0002642463077791035,284.0,0.8820775747299194,1.0,1.0,1.0,1.0
distilgpt2,question,in_template,The analyst completed the task on Monday.,same_sentence,1,wrong_marker,1.0,exclamation,"Same sentence:
The analyst completed the task on Monday.
Same:","The analyst completed the task on Monday.
The analyst completed the task on Monday!
The analyst completed the task",114.0,0.0,0.00010444293729960918,618.0,0.00031668695737607777,17.0,0.0,0.0,0.0
distilgpt2,question,in_template,The analyst completed the task on Monday.,same_sentence,1,random_norm,1.0,random_norm,"Same sentence:
The analyst completed the task on Monday.
Same:",The analyst completed the task on Monday.,41.0,0.0,7.009301043581218e-05,891.0,0.00014379547792486846,63.0,0.0,0.0,0.0
distilgpt2,question,in_template,The analyst completed the task on Monday.,same_sentence,1,negative_target,1.0,question,"Same sentence:
The analyst completed the task on Monday.
Same:","The analyst completed the task on Monday.
The analyst completed the task on Monday.
The analyst completed the task",114.0,0.0,4.7373123379657045e-05,1331.0,0.00014563322474714369,116.0,0.0,0.0,0.0
distilgpt2,question,in_template,The musician updated the report before lunch.,copy_sentence,1,none,0.0,,"Copy this sentence:
The musician updated the report before lunch.
Copy:","The musician has been charged with two counts of conspiracy to commit a crime.
The court heard that the musician was",116.0,0.0,0.00013800931628793478,777.0,0.00013800931628793478,188.0,0.0,0.0,0.0
distilgpt2,question,in_template,The musician updated the report before lunch.,copy_sentence,1,target,1.0,question,"Copy this sentence:
The musician updated the report before lunch.
Copy:",,0.0,0.0,0.00042919389670714736,251.0,0.012308523990213871,2.0,0.0,1.0,1.0
distilgpt2,question,in_template,The musician updated the report before lunch.,copy_sentence,1,wrong_marker,1.0,exclamation,"Copy this sentence:
The musician updated the report before lunch.
Copy:","This is the first version of the original version of the original version!
This is the first version!
This",106.0,0.0,0.00016291385691147298,593.0,0.0002063316060230136,54.0,0.0,0.0,0.0
distilgpt2,question,in_template,The musician updated the report before lunch.,copy_sentence,1,random_norm,1.0,random_norm,"Copy this sentence:
The musician updated the report before lunch.
Copy:",The report was published by the Australian Press Association.,61.0,0.0,0.00013582791143562645,865.0,0.0002357748890062794,231.0,0.0,0.0,0.0
distilgpt2,question,in_template,The musician updated the report before lunch.,copy_sentence,1,negative_target,1.0,question,"Copy this sentence:
The musician updated the report before lunch.
Copy:",The report,10.0,0.0,3.2861822546692565e-05,2884.0,0.00011972325592068955,360.0,0.0,0.0,0.0
distilgpt2,question,in_template,The musician updated the report before lunch.,same_sentence,1,none,0.0,,"Same sentence:
The musician updated the report before lunch.
Same:","The musician updated the report before lunch.
Same:
The musician updated the report before lunch.
Same:",103.0,0.0,8.561540016671643e-05,745.0,0.00010487966937944293,12.0,0.0,0.0,0.0
distilgpt2,question,in_template,The musician updated the report before lunch.,same_sentence,1,target,1.0,question,"Same sentence:
The musician updated the report before lunch.
Same:",,0.0,0.0,0.00020893348846584558,390.0,0.007281417027115822,2.0,0.0,1.0,1.0
distilgpt2,question,in_template,The musician updated the report before lunch.,same_sentence,1,wrong_marker,1.0,exclamation,"Same sentence:
The musician updated the report before lunch.
Same:","The musician updated the report before lunch.
The musician updated the report!
The musician updated the report!",111.0,0.0,9.464115282753482e-05,776.0,0.00031970065901987255,16.0,0.0,0.0,0.0
distilgpt2,question,in_template,The musician updated the report before lunch.,same_sentence,1,random_norm,1.0,random_norm,"Same sentence:
The musician updated the report before lunch.
Same:",,0.0,0.0,0.00011116639507235959,822.0,0.00011116639507235959,133.0,0.0,0.0,0.0
distilgpt2,question,in_template,The musician updated the report before lunch.,same_sentence,1,negative_target,1.0,question,"Same sentence:
The musician updated the report before lunch.
Same:","The musician said he was surprised to see the news of the news.



""I",69.0,0.0,4.218811955070123e-05,1557.0,4.9431182560510933e-05,404.0,0.0,0.0,0.0
distilgpt2,question,hard_out_of_template,The sample was collected by Maria in Paris.,copy_sentence,1,none,0.0,,"Copy this sentence:
The sample was collected by Maria in Paris.
Copy:","The sample was collected by Maria in Paris.
Copy:
The sample was collected by Maria in Paris.",93.0,0.0,0.0002455954090692103,478.0,0.0002455954090692103,73.0,0.0,0.0,0.0
distilgpt2,question,hard_out_of_template,The sample was collected by Maria in Paris.,copy_sentence,1,target,1.0,question,"Copy this sentence:
The sample was collected by Maria in Paris.
Copy:",,0.0,0.0,0.0008480141405016184,135.0,0.013083763420581818,2.0,0.0,1.0,1.0
distilgpt2,question,hard_out_of_template,The sample was collected by Maria in Paris.,copy_sentence,1,wrong_marker,1.0,exclamation,"Copy this sentence:
The sample was collected by Maria in Paris.
Copy:","This is the sample from the original version of the original version!
This is the sample from the original version!",115.0,0.0,0.0003375915694050491,295.0,0.00034523638896644115,43.0,0.0,0.0,0.0
distilgpt2,question,hard_out_of_template,The sample was collected by Maria in Paris.,copy_sentence,1,random_norm,1.0,random_norm,"Copy this sentence:
The sample was collected by Maria in Paris.
Copy:",This article was published on the blog of this article.,55.0,0.0,0.0006448154454119503,194.0,0.0006448154454119503,84.0,0.0,0.0,0.0
distilgpt2,question,hard_out_of_template,The sample was collected by Maria in Paris.,copy_sentence,1,negative_target,1.0,question,"Copy this sentence:
The sample was collected by Maria in Paris.
Copy:","The sample was sent to the French version of the text.
The sample was sent to the French version of the text",108.0,0.0,4.9442387535236776e-05,2378.0,4.9442387535236776e-05,387.0,0.0,0.0,0.0
distilgpt2,question,hard_out_of_template,The sample was collected by Maria in Paris.,same_sentence,1,none,0.0,,"Same sentence:
The sample was collected by Maria in Paris.
Same:","The sample was collected by Maria in Paris.
Same:
The sample was collected by Maria in Paris.",93.0,0.0,0.0002667721128091216,345.0,0.0002667721128091216,40.0,0.0,0.0,0.0
distilgpt2,question,hard_out_of_template,The sample was collected by Maria in Paris.,same_sentence,1,target,1.0,question,"Same sentence:
The sample was collected by Maria in Paris.
Same:",The sample was collected by Maria in the same period of time period of time period of time period of time period of,115.0,0.0,0.000587623449973762,158.0,0.2613775134086609,2.0,0.0,1.0,1.0
distilgpt2,question,hard_out_of_template,The sample was collected by Maria in Paris.,same_sentence,1,wrong_marker,1.0,exclamation,"Same sentence:
The sample was collected by Maria in Paris.
Same:","The sample was collected by Maria in Paris!
The sample was collected by Maria!!!!!!!",84.0,0.0,0.0002476639929227531,352.0,0.00025026785442605615,22.0,0.0,0.0,0.0
