model,ridge_alpha,heldout_language,method,operator,target_cosine,mse,n_test,mean_target_cosine,mean_mse,cells
Qwen/Qwen3-Embedding-0.6B,10.0,ru,linear,Q,0.7419661201809911,6.534900035093901,160.0,,,
Qwen/Qwen3-Embedding-0.6B,10.0,ru,affine,Q,0.6363111734390259,9.372299194335938,160.0,,,
Qwen/Qwen3-Embedding-0.6B,10.0,ru,additive,M,0.8828107118606567,3.198439598083496,160.0,,,
Qwen/Qwen3-Embedding-0.6B,10.0,ru,linear,M,0.6770033197026203,8.994643920589283,160.0,,,
Qwen/Qwen3-Embedding-0.6B,10.0,ru,affine,M,0.522518515586853,13.23365306854248,160.0,,,
Qwen/Qwen3-Embedding-0.6B,10.0,ru,additive,T,0.924813151359558,1.988074541091919,160.0,,,
Qwen/Qwen3-Embedding-0.6B,10.0,ru,linear,T,0.4745594226909544,15.091257182654669,160.0,,,
Qwen/Qwen3-Embedding-0.6B,10.0,ru,affine,T,0.542453408241272,11.864057540893556,160.0,,,
Qwen/Qwen3-Embedding-0.6B,10.0,zh,additive,N,0.9595996141433716,1.6706628799438477,160.0,,,
Qwen/Qwen3-Embedding-0.6B,10.0,zh,linear,N,0.7317948587323604,11.151965990075698,160.0,,,
Qwen/Qwen3-Embedding-0.6B,10.0,zh,affine,N,0.7262094020843506,11.466501235961914,160.0,,,
Qwen/Qwen3-Embedding-0.6B,10.0,zh,additive,Q,0.9838617444038392,0.713767409324646,160.0,,,
Qwen/Qwen3-Embedding-0.6B,10.0,zh,linear,Q,0.8182162469663947,7.293693932214561,160.0,,,
Qwen/Qwen3-Embedding-0.6B,10.0,zh,affine,Q,0.7977849245071411,7.982647895812988,160.0,,,
Qwen/Qwen3-Embedding-0.6B,10.0,zh,additive,M,0.978474259376526,0.8604695200920105,160.0,,,
Qwen/Qwen3-Embedding-0.6B,10.0,zh,linear,M,0.7861226231785361,9.004538366433597,160.0,,,
Qwen/Qwen3-Embedding-0.6B,10.0,zh,affine,M,0.7617886066436768,9.88787078857422,160.0,,,
Qwen/Qwen3-Embedding-0.6B,10.0,zh,additive,T,0.9756708145141602,0.9964414834976196,160.0,,,
Qwen/Qwen3-Embedding-0.6B,10.0,zh,linear,T,0.6898109219715207,13.51088140014195,160.0,,,
Qwen/Qwen3-Embedding-0.6B,10.0,zh,affine,T,0.7204688191413879,11.67148780822754,160.0,,,
Qwen/Qwen3-Embedding-0.6B,10.0,ar,additive,N,0.9097604751586914,2.811775684356689,160.0,,,
Qwen/Qwen3-Embedding-0.6B,10.0,ar,linear,N,0.635531527357324,14.153486904488648,160.0,,,
Qwen/Qwen3-Embedding-0.6B,10.0,ar,affine,N,0.5359631776809692,18.617734909057617,160.0,,,
Qwen/Qwen3-Embedding-0.6B,10.0,ar,additive,Q,0.9471591711044312,1.801805138587952,160.0,,,
Qwen/Qwen3-Embedding-0.6B,10.0,ar,linear,Q,0.7310299559563662,8.760664308495471,160.0,,,
Qwen/Qwen3-Embedding-0.6B,10.0,ar,affine,Q,0.6435382962226868,12.225726127624512,160.0,,,
Qwen/Qwen3-Embedding-0.6B,10.0,ar,additive,M,0.9619234800338744,1.248718023300171,160.0,,,
Qwen/Qwen3-Embedding-0.6B,10.0,ar,linear,M,0.7315185338253577,8.387944083186094,160.0,,,
Qwen/Qwen3-Embedding-0.6B,10.0,ar,affine,M,0.6463408470153809,12.373733520507812,160.0,,,
Qwen/Qwen3-Embedding-0.6B,10.0,ar,additive,T,0.9211870431900024,2.5584747791290283,160.0,,,
Qwen/Qwen3-Embedding-0.6B,10.0,ar,linear,T,0.6552705822757552,11.775029918043684,160.0,,,
Qwen/Qwen3-Embedding-0.6B,10.0,ar,affine,T,0.6571527123451233,10.688203811645508,160.0,,,
Qwen/Qwen3-Embedding-0.6B,100.0,en,additive,N,0.9309245944023132,2.6212635040283203,160.0,,,
Qwen/Qwen3-Embedding-0.6B,100.0,en,linear,N,0.8007699026599233,6.7950950803051455,160.0,,,
Qwen/Qwen3-Embedding-0.6B,100.0,en,affine,N,0.7824352979660034,7.40960693359375,160.0,,,
Qwen/Qwen3-Embedding-0.6B,100.0,en,additive,Q,0.9538220167160034,1.7006471157073977,160.0,,,
Qwen/Qwen3-Embedding-0.6B,100.0,en,linear,Q,0.8837921748830198,3.919979133670597,160.0,,,
Qwen/Qwen3-Embedding-0.6B,100.0,en,affine,Q,0.8681804537773132,4.403965950012207,160.0,,,
Qwen/Qwen3-Embedding-0.6B,100.0,en,additive,M,0.9741888046264648,0.9755443334579468,160.0,,,
Qwen/Qwen3-Embedding-0.6B,100.0,en,linear,M,0.8936753130260046,3.870264766751754,160.0,,,
Qwen/Qwen3-Embedding-0.6B,100.0,en,affine,M,0.8705223202705383,4.57864236831665,160.0,,,
Qwen/Qwen3-Embedding-0.6B,100.0,en,additive,T,0.9349937438964844,2.3907909393310547,160.0,,,
Qwen/Qwen3-Embedding-0.6B,100.0,en,linear,T,0.8678413317905911,4.354669331370404,160.0,,,
Qwen/Qwen3-Embedding-0.6B,100.0,en,affine,T,0.860416054725647,4.5895819664001465,160.0,,,
Qwen/Qwen3-Embedding-0.6B,100.0,es,additive,N,0.9271858930587769,2.0647146701812744,160.0,,,
Qwen/Qwen3-Embedding-0.6B,100.0,es,linear,N,0.7336861254161002,6.601507096738911,160.0,,,
Qwen/Qwen3-Embedding-0.6B,100.0,es,affine,N,0.6514999866485596,8.947517395019531,160.0,,,
Qwen/Qwen3-Embedding-0.6B,100.0,es,additive,Q,0.9737340807914734,0.7551247477531433,160.0,,,
Qwen/Qwen3-Embedding-0.6B,100.0,es,linear,Q,0.8319098944428746,4.49532373440117,160.0,,,
Qwen/Qwen3-Embedding-0.6B,100.0,es,affine,Q,0.7558322548866272,6.282156467437744,160.0,,,
Qwen/Qwen3-Embedding-0.6B,100.0,es,additive,M,0.944194793701172,1.5698961019515991,160.0,,,
Qwen/Qwen3-Embedding-0.6B,100.0,es,linear,M,0.7993965559685826,4.955330885613954,160.0,,,
Qwen/Qwen3-Embedding-0.6B,100.0,es,affine,M,0.7306038737297058,6.705249786376953,160.0,,,
Qwen/Qwen3-Embedding-0.6B,100.0,es,additive,T,0.9357321858406068,1.8893883228302,160.0,,,
Qwen/Qwen3-Embedding-0.6B,100.0,es,linear,T,0.7669228133417898,6.033496938603601,160.0,,,
Qwen/Qwen3-Embedding-0.6B,100.0,es,affine,T,0.7858835458755493,5.484196662902832,160.0,,,
Qwen/Qwen3-Embedding-0.6B,100.0,fr,additive,N,0.9497231245040894,1.773951292037964,160.0,,,
Qwen/Qwen3-Embedding-0.6B,100.0,fr,linear,N,0.6417129822468992,11.670105275031773,160.0,,,
Qwen/Qwen3-Embedding-0.6B,100.0,fr,affine,N,0.474581778049469,15.932455062866213,160.0,,,
Qwen/Qwen3-Embedding-0.6B,100.0,fr,additive,Q,0.976335883140564,0.7960008382797241,160.0,,,
Qwen/Qwen3-Embedding-0.6B,100.0,fr,linear,Q,0.7517633826544206,8.003783302113439,160.0,,,
Qwen/Qwen3-Embedding-0.6B,100.0,fr,affine,Q,0.6120364665985107,11.057754516601562,160.0,,,
Qwen/Qwen3-Embedding-0.6B,100.0,fr,additive,M,0.9629051089286804,1.2388051748275757,160.0,,,
Qwen/Qwen3-Embedding-0.6B,100.0,fr,linear,M,0.7337344889592022,8.046896356493756,160.0,,,
Qwen/Qwen3-Embedding-0.6B,100.0,fr,affine,M,0.4412311613559723,17.515470504760742,160.0,,,
Qwen/Qwen3-Embedding-0.6B,100.0,fr,additive,T,0.9640710949897766,1.2172362804412842,160.0,,,
Qwen/Qwen3-Embedding-0.6B,100.0,fr,linear,T,0.6236423263094133,11.867975367596015,160.0,,,
Qwen/Qwen3-Embedding-0.6B,100.0,fr,affine,T,0.4709094166755676,15.060235977172852,160.0,,,
Qwen/Qwen3-Embedding-0.6B,100.0,de,additive,N,0.9096649289131165,2.644830703735352,160.0,,,
Qwen/Qwen3-Embedding-0.6B,100.0,de,linear,N,0.6774984465258926,8.350838948626807,160.0,,,
Qwen/Qwen3-Embedding-0.6B,100.0,de,affine,N,0.5833569169044495,10.45177936553955,160.0,,,
Qwen/Qwen3-Embedding-0.6B,100.0,de,additive,Q,0.9533885717391968,1.348398208618164,160.0,,,
Qwen/Qwen3-Embedding-0.6B,100.0,de,linear,Q,0.7659135080973709,5.965319138835069,160.0,,,
Qwen/Qwen3-Embedding-0.6B,100.0,de,affine,Q,0.6767746210098267,8.094077110290527,160.0,,,
Qwen/Qwen3-Embedding-0.6B,100.0,de,additive,M,0.954659342765808,1.3012816905975342,160.0,,,
Qwen/Qwen3-Embedding-0.6B,100.0,de,linear,M,0.7677861733036847,5.808463399198224,160.0,,,
Qwen/Qwen3-Embedding-0.6B,100.0,de,affine,M,0.6251081228256226,8.954753875732422,160.0,,,
Qwen/Qwen3-Embedding-0.6B,100.0,de,additive,T,0.9622403979301452,1.1154484748840332,160.0,,,
Qwen/Qwen3-Embedding-0.6B,100.0,de,linear,T,0.6713207232785772,8.8602986175217,160.0,,,
Qwen/Qwen3-Embedding-0.6B,100.0,de,affine,T,0.6352525949478149,9.079322814941406,160.0,,,
Qwen/Qwen3-Embedding-0.6B,100.0,ru,additive,N,0.8797541856765747,3.2176527976989746,160.0,,,
Qwen/Qwen3-Embedding-0.6B,100.0,ru,linear,N,0.6434938243995367,8.414925909513565,160.0,,,
Qwen/Qwen3-Embedding-0.6B,100.0,ru,affine,N,0.5031977295875549,10.804649353027344,160.0,,,
Qwen/Qwen3-Embedding-0.6B,100.0,ru,additive,Q,0.9493005871772766,1.32956862449646,160.0,,,
Qwen/Qwen3-Embedding-0.6B,100.0,ru,linear,Q,0.7596885251265577,5.392082146638652,160.0,,,
Qwen/Qwen3-Embedding-0.6B,100.0,ru,affine,Q,0.6431165933609009,7.72615909576416,160.0,,,
Qwen/Qwen3-Embedding-0.6B,100.0,ru,additive,M,0.8828107118606567,3.198439598083496,160.0,,,
Qwen/Qwen3-Embedding-0.6B,100.0,ru,linear,M,0.7224168156230713,6.924400011676187,160.0,,,
Qwen/Qwen3-Embedding-0.6B,100.0,ru,affine,M,0.5804761648178101,9.696603775024414,160.0,,,
Qwen/Qwen3-Embedding-0.6B,100.0,ru,additive,T,0.924813151359558,1.988074541091919,160.0,,,
Qwen/Qwen3-Embedding-0.6B,100.0,ru,linear,T,0.5703402166200962,9.626081528573124,160.0,,,
Qwen/Qwen3-Embedding-0.6B,100.0,ru,affine,T,0.6355882883071899,7.674381256103516,160.0,,,
Qwen/Qwen3-Embedding-0.6B,100.0,zh,additive,N,0.9595996141433716,1.6706628799438477,160.0,,,
Qwen/Qwen3-Embedding-0.6B,100.0,zh,linear,N,0.8072123975343513,7.309432994461593,160.0,,,
Qwen/Qwen3-Embedding-0.6B,100.0,zh,affine,N,0.7863797545433044,7.979193210601807,160.0,,,
Qwen/Qwen3-Embedding-0.6B,100.0,zh,additive,Q,0.9838617444038392,0.713767409324646,160.0,,,
Qwen/Qwen3-Embedding-0.6B,100.0,zh,linear,Q,0.8523746935296493,6.041319376962457,160.0,,,
Qwen/Qwen3-Embedding-0.6B,100.0,zh,affine,Q,0.832335352897644,6.804967403411865,160.0,,,
Qwen/Qwen3-Embedding-0.6B,100.0,zh,additive,M,0.978474259376526,0.8604695200920105,160.0,,,
Qwen/Qwen3-Embedding-0.6B,100.0,zh,linear,M,0.830939377721702,6.182055523052869,160.0,,,
Qwen/Qwen3-Embedding-0.6B,100.0,zh,affine,M,0.808724582195282,6.873106956481934,160.0,,,
Qwen/Qwen3-Embedding-0.6B,100.0,zh,additive,T,0.9756708145141602,0.9964414834976196,160.0,,,
Qwen/Qwen3-Embedding-0.6B,100.0,zh,linear,T,0.799197015888974,7.42911922370285,160.0,,,
Qwen/Qwen3-Embedding-0.6B,100.0,zh,affine,T,0.8074079751968384,7.107869625091553,160.0,,,
Qwen/Qwen3-Embedding-0.6B,100.0,ar,additive,N,0.9097604751586914,2.811775684356689,160.0,,,
Qwen/Qwen3-Embedding-0.6B,100.0,ar,linear,N,0.6966374491204751,9.067328739183116,160.0,,,
Qwen/Qwen3-Embedding-0.6B,100.0,ar,affine,N,0.5801965594291687,12.410109519958496,160.0,,,
Qwen/Qwen3-Embedding-0.6B,100.0,ar,additive,Q,0.9471591711044312,1.801805138587952,160.0,,,
Qwen/Qwen3-Embedding-0.6B,100.0,ar,linear,Q,0.7647937351553733,7.249224749064451,160.0,,,
Qwen/Qwen3-Embedding-0.6B,100.0,ar,affine,Q,0.6755191683769226,9.81447410583496,160.0,,,
Qwen/Qwen3-Embedding-0.6B,100.0,ar,additive,M,0.9619234800338744,1.248718023300171,160.0,,,
Qwen/Qwen3-Embedding-0.6B,100.0,ar,linear,M,0.7754535585144866,6.230021781588478,160.0,,,
Qwen/Qwen3-Embedding-0.6B,100.0,ar,affine,M,0.6876829862594604,8.854497909545898,160.0,,,
Qwen/Qwen3-Embedding-0.6B,100.0,ar,additive,T,0.9211870431900024,2.5584747791290283,160.0,,,
Qwen/Qwen3-Embedding-0.6B,100.0,ar,linear,T,0.730704283193408,7.596511883995026,160.0,,,
Qwen/Qwen3-Embedding-0.6B,100.0,ar,affine,T,0.7122637033462524,7.733224391937256,160.0,,,
sentence-transformers/LaBSE,0.1,en,additive,N,0.9493204951286316,0.1810195446014404,160.0,,,
sentence-transformers/LaBSE,0.1,en,linear,N,0.8012088454575753,0.7061632492910178,160.0,,,
sentence-transformers/LaBSE,0.1,en,affine,N,0.8027485013008118,0.697509765625,160.0,,,
sentence-transformers/LaBSE,0.1,en,additive,Q,0.9536206126213074,0.1711385995149612,160.0,,,
sentence-transformers/LaBSE,0.1,en,linear,Q,0.8677903643699885,0.476139077910415,160.0,,,
sentence-transformers/LaBSE,0.1,en,affine,Q,0.8641483187675476,0.4914838373661041,160.0,,,
sentence-transformers/LaBSE,0.1,en,additive,M,0.9544792175292968,0.1535292863845825,160.0,,,
sentence-transformers/LaBSE,0.1,en,linear,M,0.9028618911873384,0.287370109411814,160.0,,,
sentence-transformers/LaBSE,0.1,en,affine,M,0.8957229852676392,0.314506471157074,160.0,,,
sentence-transformers/LaBSE,0.1,en,additive,T,0.9380899667739868,0.2235508263111114,160.0,,,
sentence-transformers/LaBSE,0.1,en,linear,T,0.7637586366035334,0.8659363412354668,160.0,,,
sentence-transformers/LaBSE,0.1,en,affine,T,0.7893822193145752,0.755538284778595,160.0,,,
sentence-transformers/LaBSE,0.1,es,additive,N,0.8900077939033508,0.3111384510993957,160.0,,,
sentence-transformers/LaBSE,0.1,es,linear,N,0.836842696905357,0.4574680640778759,160.0,,,
sentence-transformers/LaBSE,0.1,es,affine,N,0.8362744450569153,0.4625565409660339,160.0,,,
sentence-transformers/LaBSE,0.1,es,additive,Q,0.9316412210464478,0.2141514271497726,160.0,,,
sentence-transformers/LaBSE,0.1,es,linear,Q,0.8634759114508871,0.5148699884142015,160.0,,,
sentence-transformers/LaBSE,0.1,es,affine,Q,0.8585094213485718,0.547065258026123,160.0,,,
sentence-transformers/LaBSE,0.1,es,additive,M,0.9439899325370787,0.1690548956394195,160.0,,,
sentence-transformers/LaBSE,0.1,es,linear,M,0.8904309212253295,0.2534164837143424,160.0,,,
sentence-transformers/LaBSE,0.1,es,affine,M,0.8909500241279602,0.2530811727046966,160.0,,,
sentence-transformers/LaBSE,0.1,es,additive,T,0.9051445126533508,0.293889582157135,160.0,,,
sentence-transformers/LaBSE,0.1,es,linear,T,0.8902091433192295,0.3459003683812491,160.0,,,
sentence-transformers/LaBSE,0.1,es,affine,T,0.8917039036750793,0.3437165021896362,160.0,,,
sentence-transformers/LaBSE,0.1,fr,additive,N,0.9002231359481812,0.3210953772068023,160.0,,,
sentence-transformers/LaBSE,0.1,fr,linear,N,0.8880548497877754,0.345577473883053,160.0,,,
sentence-transformers/LaBSE,0.1,fr,affine,N,0.8883533477783203,0.3452345430850982,160.0,,,
sentence-transformers/LaBSE,0.1,fr,additive,Q,0.924344539642334,0.3636522889137268,160.0,,,
sentence-transformers/LaBSE,0.1,fr,linear,Q,0.91205411388083,0.3837039443191805,160.0,,,
sentence-transformers/LaBSE,0.1,fr,affine,Q,0.9128018617630004,0.3835235238075256,160.0,,,
sentence-transformers/LaBSE,0.1,fr,additive,M,0.9318933486938475,0.203765720129013,160.0,,,
sentence-transformers/LaBSE,0.1,fr,linear,M,0.902444352756134,0.2460561368623785,160.0,,,
sentence-transformers/LaBSE,0.1,fr,affine,M,0.9020903706550598,0.2470568120479583,160.0,,,
sentence-transformers/LaBSE,0.1,fr,additive,T,0.935383915901184,0.2247476875782013,160.0,,,
sentence-transformers/LaBSE,0.1,fr,linear,T,0.8966347497972796,0.3546883360331777,160.0,,,
sentence-transformers/LaBSE,0.1,fr,affine,T,0.8960354924201965,0.3569912314414978,160.0,,,
sentence-transformers/LaBSE,0.1,de,additive,N,0.922206699848175,0.3143025040626526,160.0,,,
sentence-transformers/LaBSE,0.1,de,linear,N,0.8621620658512921,0.5391629197709001,160.0,,,
sentence-transformers/LaBSE,0.1,de,affine,N,0.8595045208930969,0.553244948387146,160.0,,,
sentence-transformers/LaBSE,0.1,de,additive,Q,0.9307405352592468,0.3201735317707062,160.0,,,
sentence-transformers/LaBSE,0.1,de,linear,Q,0.9334695576576508,0.3501079439245573,160.0,,,
sentence-transformers/LaBSE,0.1,de,affine,Q,0.9336661100387572,0.3536260724067688,160.0,,,
sentence-transformers/LaBSE,0.1,de,additive,M,0.9248083233833312,0.2901768088340759,160.0,,,
sentence-transformers/LaBSE,0.1,de,linear,M,0.8651873405116867,0.4389652683192609,160.0,,,
sentence-transformers/LaBSE,0.1,de,affine,M,0.8657249212265015,0.4389686584472656,160.0,,,
sentence-transformers/LaBSE,0.1,de,additive,T,0.9187755584716796,0.3156082034111023,160.0,,,
sentence-transformers/LaBSE,0.1,de,linear,T,0.8143878460443194,0.6955324585580772,160.0,,,
sentence-transformers/LaBSE,0.1,de,affine,T,0.81830894947052,0.6832613348960876,160.0,,,
sentence-transformers/LaBSE,0.1,ru,additive,N,0.8941947817802429,0.2283094376325607,160.0,,,
sentence-transformers/LaBSE,0.1,ru,linear,N,0.6253788374764223,0.9720238417877034,160.0,,,
sentence-transformers/LaBSE,0.1,ru,affine,N,0.63608318567276,0.9261935353279114,160.0,,,
sentence-transformers/LaBSE,0.1,ru,additive,Q,0.9002760648727417,0.2520682513713836,160.0,,,
sentence-transformers/LaBSE,0.1,ru,linear,Q,0.7800279302785784,0.5377707071311285,160.0,,,
sentence-transformers/LaBSE,0.1,ru,affine,Q,0.7780280113220215,0.5460641384124756,160.0,,,
sentence-transformers/LaBSE,0.1,ru,additive,M,0.8837202191352844,0.2641258835792541,160.0,,,
sentence-transformers/LaBSE,0.1,ru,linear,M,0.7858093661423883,0.4535962630741078,160.0,,,
sentence-transformers/LaBSE,0.1,ru,affine,M,0.7839551568031311,0.4529943466186523,160.0,,,
sentence-transformers/LaBSE,0.1,ru,additive,T,0.8780864477157593,0.2742664515972137,160.0,,,
sentence-transformers/LaBSE,0.1,ru,linear,T,0.5957222817548076,0.9635520173446536,160.0,,,
sentence-transformers/LaBSE,0.1,ru,affine,T,0.584622859954834,1.019762396812439,160.0,,,
sentence-transformers/LaBSE,0.1,zh,additive,N,0.9384737014770508,0.1594394147396087,160.0,,,
sentence-transformers/LaBSE,0.1,zh,linear,N,0.8295233592771905,0.4555755205564792,160.0,,,
sentence-transformers/LaBSE,0.1,zh,affine,N,0.8282369375228882,0.4583844244480133,160.0,,,
sentence-transformers/LaBSE,0.1,zh,additive,Q,0.9229196310043336,0.2096208333969116,160.0,,,
sentence-transformers/LaBSE,0.1,zh,linear,Q,0.8662240120112686,0.3980300030236079,160.0,,,
sentence-transformers/LaBSE,0.1,zh,affine,Q,0.8691673278808594,0.3828354775905609,160.0,,,
sentence-transformers/LaBSE,0.1,zh,additive,M,0.9376081228256226,0.1617256850004196,160.0,,,
sentence-transformers/LaBSE,0.1,zh,linear,M,0.8467629418964417,0.3500851440596322,160.0,,,
sentence-transformers/LaBSE,0.1,zh,affine,M,0.846152663230896,0.350700318813324,160.0,,,
sentence-transformers/LaBSE,0.1,zh,additive,T,0.9534164667129515,0.1261444985866546,160.0,,,
sentence-transformers/LaBSE,0.1,zh,linear,T,0.8429332887183115,0.4342404341094589,160.0,,,
sentence-transformers/LaBSE,0.1,zh,affine,T,0.8431593179702759,0.4306179881095886,160.0,,,
sentence-transformers/LaBSE,0.1,ar,additive,N,0.8875210881233215,0.3094971179962158,160.0,,,
sentence-transformers/LaBSE,0.1,ar,linear,N,0.3698728151611737,2.116061198701799,160.0,,,
sentence-transformers/LaBSE,0.1,ar,affine,N,0.3415358066558838,2.3127474784851074,160.0,,,
sentence-transformers/LaBSE,0.1,ar,additive,Q,0.8563591837882996,0.373615026473999,160.0,,,
sentence-transformers/LaBSE,0.1,ar,linear,Q,0.6416974780340596,1.0061780369839837,160.0,,,
sentence-transformers/LaBSE,0.1,ar,affine,Q,0.5991510152816772,1.1579898595809937,160.0,,,
sentence-transformers/LaBSE,0.1,ar,additive,M,0.9380863904953004,0.1799111664295196,160.0,,,
sentence-transformers/LaBSE,0.1,ar,linear,M,0.6858202938078495,0.9245466302621712,160.0,,,
sentence-transformers/LaBSE,0.1,ar,affine,M,0.693108081817627,0.8670089840888977,160.0,,,
sentence-transformers/LaBSE,0.1,ar,additive,T,0.8868389129638672,0.3256572186946869,160.0,,,
sentence-transformers/LaBSE,0.1,ar,linear,T,0.6072619304382085,1.2628489727090997,160.0,,,
sentence-transformers/LaBSE,0.1,ar,affine,T,0.6040421724319458,1.2387645244598389,160.0,,,
sentence-transformers/LaBSE,1.0,en,additive,N,0.9493204951286316,0.1810195446014404,160.0,,,
sentence-transformers/LaBSE,1.0,en,linear,N,0.8304103942243449,0.5849140868707281,160.0,,,
sentence-transformers/LaBSE,1.0,en,affine,N,0.8325344324111938,0.5754810571670532,160.0,,,
sentence-transformers/LaBSE,1.0,en,additive,Q,0.9536206126213074,0.1711385995149612,160.0,,,
sentence-transformers/LaBSE,1.0,en,linear,Q,0.8793182659505827,0.432049428987338,160.0,,,
sentence-transformers/LaBSE,1.0,en,affine,Q,0.8731420636177063,0.4571908116340637,160.0,,,
sentence-transformers/LaBSE,1.0,en,additive,M,0.9544792175292968,0.1535292863845825,160.0,,,
sentence-transformers/LaBSE,1.0,en,linear,M,0.9097943789404634,0.2636343383396079,160.0,,,
sentence-transformers/LaBSE,1.0,en,affine,M,0.9034250378608704,0.2861171066761017,160.0,,,
sentence-transformers/LaBSE,1.0,en,additive,T,0.9380899667739868,0.2235508263111114,160.0,,,
sentence-transformers/LaBSE,1.0,en,linear,T,0.799300710641854,0.7058335169932721,160.0,,,
sentence-transformers/LaBSE,1.0,en,affine,T,0.8209327459335327,0.6222466230392456,160.0,,,
sentence-transformers/LaBSE,1.0,es,additive,N,0.8900077939033508,0.3111384510993957,160.0,,,
sentence-transformers/LaBSE,1.0,es,linear,N,0.8430725800991784,0.4337500142139411,160.0,,,
sentence-transformers/LaBSE,1.0,es,affine,N,0.8424897193908691,0.4385268688201904,160.0,,,
sentence-transformers/LaBSE,1.0,es,additive,Q,0.9316412210464478,0.2141514271497726,160.0,,,
sentence-transformers/LaBSE,1.0,es,linear,Q,0.866228146600242,0.498396776982358,160.0,,,
sentence-transformers/LaBSE,1.0,es,affine,Q,0.8618329763412476,0.5259168148040771,160.0,,,
sentence-transformers/LaBSE,1.0,es,additive,M,0.9439899325370787,0.1690548956394195,160.0,,,
sentence-transformers/LaBSE,1.0,es,linear,M,0.8991237172045328,0.228541453586299,160.0,,,
sentence-transformers/LaBSE,1.0,es,affine,M,0.8996618390083313,0.2278108149766922,160.0,,,
sentence-transformers/LaBSE,1.0,es,additive,T,0.9051445126533508,0.293889582157135,160.0,,,
sentence-transformers/LaBSE,1.0,es,linear,T,0.8948408436570043,0.3277619659852677,160.0,,,
sentence-transformers/LaBSE,1.0,es,affine,T,0.8963268399238586,0.325169175863266,160.0,,,
sentence-transformers/LaBSE,1.0,fr,additive,N,0.9002231359481812,0.3210953772068023,160.0,,,
sentence-transformers/LaBSE,1.0,fr,linear,N,0.8940120732139001,0.327420025046276,160.0,,,
sentence-transformers/LaBSE,1.0,fr,affine,N,0.8944433331489563,0.3267567157745361,160.0,,,
sentence-transformers/LaBSE,1.0,fr,additive,Q,0.924344539642334,0.3636522889137268,160.0,,,
sentence-transformers/LaBSE,1.0,fr,linear,Q,0.914936016333358,0.3741375185476049,160.0,,,
sentence-transformers/LaBSE,1.0,fr,affine,Q,0.9158570170402528,0.3728525042533874,160.0,,,
sentence-transformers/LaBSE,1.0,fr,additive,M,0.9318933486938475,0.203765720129013,160.0,,,
sentence-transformers/LaBSE,1.0,fr,linear,M,0.905524427351222,0.2382490094580719,160.0,,,
sentence-transformers/LaBSE,1.0,fr,affine,M,0.9053624868392944,0.2385984361171722,160.0,,,
sentence-transformers/LaBSE,1.0,fr,additive,T,0.935383915901184,0.2247476875782013,160.0,,,
sentence-transformers/LaBSE,1.0,fr,linear,T,0.9026798902425966,0.3339371839315924,160.0,,,
sentence-transformers/LaBSE,1.0,fr,affine,T,0.902341365814209,0.3354473412036896,160.0,,,
sentence-transformers/LaBSE,1.0,de,additive,N,0.922206699848175,0.3143025040626526,160.0,,,
sentence-transformers/LaBSE,1.0,de,linear,N,0.8714508044907638,0.4950641020154274,160.0,,,
sentence-transformers/LaBSE,1.0,de,affine,N,0.8696528673171997,0.5042480230331421,160.0,,,
sentence-transformers/LaBSE,1.0,de,additive,Q,0.9307405352592468,0.3201735317707062,160.0,,,
sentence-transformers/LaBSE,1.0,de,linear,Q,0.9377012092252952,0.3237257546496908,160.0,,,
sentence-transformers/LaBSE,1.0,de,affine,Q,0.9377514123916626,0.3274336159229278,160.0,,,
sentence-transformers/LaBSE,1.0,de,additive,M,0.9248083233833312,0.2901768088340759,160.0,,,
sentence-transformers/LaBSE,1.0,de,linear,M,0.8703606458348894,0.419640818325692,160.0,,,
sentence-transformers/LaBSE,1.0,de,affine,M,0.8711851239204407,0.4180811941623688,160.0,,,
sentence-transformers/LaBSE,1.0,de,additive,T,0.9187755584716796,0.3156082034111023,160.0,,,
sentence-transformers/LaBSE,1.0,de,linear,T,0.830628249930343,0.6202228575948927,160.0,,,
sentence-transformers/LaBSE,1.0,de,affine,T,0.8336490392684937,0.6116781830787659,160.0,,,
sentence-transformers/LaBSE,1.0,ru,additive,N,0.8941947817802429,0.2283094376325607,160.0,,,
sentence-transformers/LaBSE,1.0,ru,linear,N,0.6548603752567406,0.823225922459035,160.0,,,
sentence-transformers/LaBSE,1.0,ru,affine,N,0.665265679359436,0.7857352495193481,160.0,,,
