model,layer,source_set,prompt_style,source,target,target_class,control,gain,vector_class,prompt,generated,content_preservation,question_and_preserved,question_marker,negation_marker,modality_marker,tense_shift_marker,passive_marker,target_marker_hit,any_other_marker_hit,question_mark_hit,generated_chars
distilgpt2,2,in_template_test,repeat_sentence,The spirit built the tower.,I wonder whether the spirit built the tower.,question,random_norm,0.75,random_norm,"Repeat this sentence:
The spirit built the tower.
Repeated:","The spirit built the tower.
Repeated:
The spirit built the tower.
Repeated:
The spirit built the tower",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0
distilgpt2,2,in_template_test,repeat_sentence,The spirit built the tower.,I wonder whether the spirit built the tower.,question,wrong_class,0.75,negation,"Repeat this sentence:
The spirit built the tower.
Repeated:","The spirit built the tower.
Repeated:
The spirit built the tower.
Repeated:
The spirit built the tower",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0
distilgpt2,2,in_template_test,repeat_sentence,The spirit built the tower.,I wonder whether the spirit built the tower.,question,negative_target,0.75,question,"Repeat this sentence:
The spirit built the tower.
Repeated:","The spirit of the tower.
The spirit of the tower.
The spirit of the tower.
The spirit of the tower.",0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0
distilgpt2,2,in_template_test,copy_sentence,The spirit built the tower.,I wonder whether the spirit built the tower.,question,none,0.0,,"Copy this sentence:
The spirit built the tower.
Copy:","The spirit built the tower.
Copy:
The spirit built the tower.
Copy:
The spirit built the tower.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0
distilgpt2,2,in_template_test,copy_sentence,The spirit built the tower.,I wonder whether the spirit built the tower.,question,target,0.75,question,"Copy this sentence:
The spirit built the tower.
Copy:","This is a question that I have not answered.
I have not answered.
I have not answered?
I have not answered",0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,106.0
distilgpt2,2,in_template_test,copy_sentence,The spirit built the tower.,I wonder whether the spirit built the tower.,question,random_norm,0.75,random_norm,"Copy this sentence:
The spirit built the tower.
Copy:","The tower.
The tower.
The tower.
The tower.
The tower.
The tower.
The tower.",0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0
distilgpt2,2,in_template_test,copy_sentence,The spirit built the tower.,I wonder whether the spirit built the tower.,question,wrong_class,0.75,negation,"Copy this sentence:
The spirit built the tower.
Copy:","The spirit built the tower.
Copy:
The spirit built the tower.
Copy:
The spirit built the tower.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0
distilgpt2,2,in_template_test,copy_sentence,The spirit built the tower.,I wonder whether the spirit built the tower.,question,negative_target,0.75,question,"Copy this sentence:
The spirit built the tower.
Copy:","The spirit of the tower.
Copy:
The spirit of the tower.
Copy:
The spirit of the tower.",0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0
distilgpt2,2,in_template_test,same_sentence,The spirit built the tower.,I wonder whether the spirit built the tower.,question,none,0.0,,"Same sentence:
The spirit built the tower.
Same:","The spirit built the tower.
Same:
The spirit built the tower.
Same:
The spirit built the tower.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0
distilgpt2,2,in_template_test,same_sentence,The spirit built the tower.,I wonder whether the spirit built the tower.,question,target,0.75,question,"Same sentence:
The spirit built the tower.
Same:","The same:
The same:
The same:
The same:
The same:
The same:
The same:",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0
distilgpt2,2,in_template_test,same_sentence,The spirit built the tower.,I wonder whether the spirit built the tower.,question,random_norm,0.75,random_norm,"Same sentence:
The spirit built the tower.
Same:","The tower.
The tower.
The tower.
The tower.
The tower.
The tower.
The tower.",0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0
distilgpt2,2,in_template_test,same_sentence,The spirit built the tower.,I wonder whether the spirit built the tower.,question,wrong_class,0.75,negation,"Same sentence:
The spirit built the tower.
Same:","The spirit built the tower.
Same:
The spirit built the tower.
Same:
The spirit built the tower.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0
distilgpt2,2,in_template_test,same_sentence,The spirit built the tower.,I wonder whether the spirit built the tower.,question,negative_target,0.75,question,"Same sentence:
The spirit built the tower.
Same:","The spirit of the tower.
The spirit of the tower.
The spirit of the tower.
The spirit of the tower.",0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0
distilgpt2,2,in_template_test,quoted_echo,The spirit built the tower.,I wonder whether the spirit built the tower.,question,none,0.0,,"""The spirit built the tower.""","""I'm not sure what the hell is going on here, but I'm sure it's going to be a lot",0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,81.0
distilgpt2,2,in_template_test,quoted_echo,The spirit built the tower.,I wonder whether the spirit built the tower.,question,target,0.75,question,"""The spirit built the tower.""","""I don't know,"" he said.
""I don't know?""
""No, I don't know",0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,58.0
distilgpt2,2,in_template_test,quoted_echo,The spirit built the tower.,I wonder whether the spirit built the tower.,question,random_norm,0.75,random_norm,"""The spirit built the tower.""",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
distilgpt2,2,in_template_test,quoted_echo,The spirit built the tower.,I wonder whether the spirit built the tower.,question,wrong_class,0.75,tense_shift,"""The spirit built the tower.""","""I'm not sure what the hell is going on with the tower, but I'm sure it's going to be",0.3333333333333333,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,85.0
distilgpt2,2,in_template_test,quoted_echo,The spirit built the tower.,I wonder whether the spirit built the tower.,question,negative_target,0.75,question,"""The spirit built the tower.""",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
distilgpt2,2,in_template_test,repeat_sentence,The oracle repaired the satellite.,Someone asked whether the oracle repaired the satellite.,question,none,0.0,,"Repeat this sentence:
The oracle repaired the satellite.
Repeated:","The oracle repaired the satellite.
Repeated:
The oracle repaired the satellite.
Repeated:
The oracle",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
distilgpt2,2,in_template_test,repeat_sentence,The oracle repaired the satellite.,Someone asked whether the oracle repaired the satellite.,question,target,0.75,question,"Repeat this sentence:
The oracle repaired the satellite.
Repeated:","The satellite.
The satellite?
The answer?
The answer?
The answer?
The answer?
The answer?",0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,89.0
distilgpt2,2,in_template_test,repeat_sentence,The oracle repaired the satellite.,Someone asked whether the oracle repaired the satellite.,question,random_norm,0.75,random_norm,"Repeat this sentence:
The oracle repaired the satellite.
Repeated:","The oracle repaired the satellite.
The oracle repaired the satellite.
The oracle repaired the satellite.
The oracle",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0
distilgpt2,2,in_template_test,repeat_sentence,The oracle repaired the satellite.,Someone asked whether the oracle repaired the satellite.,question,wrong_class,0.75,modality,"Repeat this sentence:
The oracle repaired the satellite.
Repeated:","The oracle repaired the satellite.
Repeated:
The oracle repaired the satellite.
Repeated:
The oracle",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
distilgpt2,2,in_template_test,repeat_sentence,The oracle repaired the satellite.,Someone asked whether the oracle repaired the satellite.,question,negative_target,0.75,question,"Repeat this sentence:
The oracle repaired the satellite.
Repeated:","The oracle repaired the satellite.
The oracle repaired the satellite.
The oracle repaired the satellite.
The oracle",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0
distilgpt2,2,in_template_test,copy_sentence,The oracle repaired the satellite.,Someone asked whether the oracle repaired the satellite.,question,none,0.0,,"Copy this sentence:
The oracle repaired the satellite.
Copy:","The oracle repaired the satellite.
Copy:
The oracle repaired the satellite.
Copy:
The oracle repaired the",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0
distilgpt2,2,in_template_test,copy_sentence,The oracle repaired the satellite.,Someone asked whether the oracle repaired the satellite.,question,target,0.75,question,"Copy this sentence:
The oracle repaired the satellite.
Copy:","This is a question that I have not answered.
I have not answered.
I have not answered?
I have not answered",0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,106.0
distilgpt2,2,in_template_test,copy_sentence,The oracle repaired the satellite.,Someone asked whether the oracle repaired the satellite.,question,random_norm,0.75,random_norm,"Copy this sentence:
The oracle repaired the satellite.
Copy:","The oracle repaired the satellite.
Copy:
The oracle repaired the satellite.
Copy:
The oracle repaired the",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0
distilgpt2,2,in_template_test,copy_sentence,The oracle repaired the satellite.,Someone asked whether the oracle repaired the satellite.,question,wrong_class,0.75,negation,"Copy this sentence:
The oracle repaired the satellite.
Copy:","The oracle repaired the satellite.
Copy:
The oracle repaired the satellite.
Copy:
The oracle repaired the",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0
distilgpt2,2,in_template_test,copy_sentence,The oracle repaired the satellite.,Someone asked whether the oracle repaired the satellite.,question,negative_target,0.75,question,"Copy this sentence:
The oracle repaired the satellite.
Copy:","The oracle repaired the satellite.
Copy:
The oracle repaired the satellite.
Copy:
The oracle repaired the",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0
distilgpt2,2,in_template_test,same_sentence,The oracle repaired the satellite.,Someone asked whether the oracle repaired the satellite.,question,none,0.0,,"Same sentence:
The oracle repaired the satellite.
Same:","The oracle repaired the satellite.
Same:
The oracle repaired the satellite.
Same:
The oracle repaired the",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0
distilgpt2,2,in_template_test,same_sentence,The oracle repaired the satellite.,Someone asked whether the oracle repaired the satellite.,question,target,0.75,question,"Same sentence:
The oracle repaired the satellite.
Same:","The oracle repaired the satellite.
Same:
The oracle repaired the satellite?
The answer:
The answer:",1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,99.0
distilgpt2,2,in_template_test,same_sentence,The oracle repaired the satellite.,Someone asked whether the oracle repaired the satellite.,question,random_norm,0.75,random_norm,"Same sentence:
The oracle repaired the satellite.
Same:","The oracle was damaged.
The oracle was repaired.
The oracle was repaired.
The oracle was repaired.",0.6666666666666666,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,98.0
distilgpt2,2,in_template_test,same_sentence,The oracle repaired the satellite.,Someone asked whether the oracle repaired the satellite.,question,wrong_class,0.75,negation,"Same sentence:
The oracle repaired the satellite.
Same:","The oracle repaired the satellite.
Same:
The oracle repaired the satellite.
Same:
The oracle repaired the",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0
distilgpt2,2,in_template_test,same_sentence,The oracle repaired the satellite.,Someone asked whether the oracle repaired the satellite.,question,negative_target,0.75,question,"Same sentence:
The oracle repaired the satellite.
Same:","The oracle repaired the satellite.
The oracle repaired the satellite.
The oracle repaired the satellite.
The oracle",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0
distilgpt2,2,in_template_test,quoted_echo,The oracle repaired the satellite.,Someone asked whether the oracle repaired the satellite.,question,none,0.0,,"""The oracle repaired the satellite.""",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
distilgpt2,2,in_template_test,quoted_echo,The oracle repaired the satellite.,Someone asked whether the oracle repaired the satellite.,question,target,0.75,question,"""The oracle repaired the satellite.""",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
distilgpt2,2,in_template_test,quoted_echo,The oracle repaired the satellite.,Someone asked whether the oracle repaired the satellite.,question,random_norm,0.75,random_norm,"""The oracle repaired the satellite.""",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
distilgpt2,2,in_template_test,quoted_echo,The oracle repaired the satellite.,Someone asked whether the oracle repaired the satellite.,question,wrong_class,0.75,modality,"""The oracle repaired the satellite.""",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
distilgpt2,2,in_template_test,quoted_echo,The oracle repaired the satellite.,Someone asked whether the oracle repaired the satellite.,question,negative_target,0.75,question,"""The oracle repaired the satellite.""",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
distilgpt2,2,in_template_test,repeat_sentence,The wizard built the tower.,Someone asked whether the wizard built the tower.,question,none,0.0,,"Repeat this sentence:
The wizard built the tower.
Repeated:","The wizard built the tower.
Repeated:
The wizard built the tower.
Repeated:
The wizard built the tower",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0
distilgpt2,2,in_template_test,repeat_sentence,The wizard built the tower.,Someone asked whether the wizard built the tower.,question,target,0.75,question,"Repeat this sentence:
The wizard built the tower.
Repeated:","The wizard built the tower.
The wizard built the tower.
The wizard built the tower?
The answer:
The answer",1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,106.0
distilgpt2,2,in_template_test,repeat_sentence,The wizard built the tower.,Someone asked whether the wizard built the tower.,question,random_norm,0.75,random_norm,"Repeat this sentence:
The wizard built the tower.
Repeated:","The wizard built the tower.
Repeated:
The wizard built the tower.
Repeated:
The wizard built the tower",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0
distilgpt2,2,in_template_test,repeat_sentence,The wizard built the tower.,Someone asked whether the wizard built the tower.,question,wrong_class,0.75,tense_shift,"Repeat this sentence:
The wizard built the tower.
Repeated:","The wizard built the tower.
Repeated:
The wizard built the tower.
Repeated:
The wizard built the tower",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0
distilgpt2,2,in_template_test,repeat_sentence,The wizard built the tower.,Someone asked whether the wizard built the tower.,question,negative_target,0.75,question,"Repeat this sentence:
The wizard built the tower.
Repeated:","The wizard built the tower.
The wizard built the tower.
The wizard built the tower.
The wizard built the tower.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0
distilgpt2,2,in_template_test,copy_sentence,The wizard built the tower.,Someone asked whether the wizard built the tower.,question,none,0.0,,"Copy this sentence:
The wizard built the tower.
Copy:","Copy:
Copy:
Copy:
Copy:
Copy:
Copy:
Copy:
Copy:
Copy:",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0
distilgpt2,2,in_template_test,copy_sentence,The wizard built the tower.,Someone asked whether the wizard built the tower.,question,target,0.75,question,"Copy this sentence:
The wizard built the tower.
Copy:","This is a simple question.
I don't know.
I don't know?
I don't know?
I don",0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,74.0
distilgpt2,2,in_template_test,copy_sentence,The wizard built the tower.,Someone asked whether the wizard built the tower.,question,random_norm,0.75,random_norm,"Copy this sentence:
The wizard built the tower.
Copy:","The wizard built the tower.
Copy:
The wizard built the tower.
Copy:
The wizard built the tower.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0
