prompt_id,prompt
1561,The student did not prepare the rule before the deadline.
1562,Did the student prepare the rule before the deadline?
1563,The student will prepare the rule before the deadline.
1564,The student may have prepared the rule before the deadline.
1565,The rule was prepared by the student before the deadline.
1566,It is true that the student prepared the rule before the deadline.
1567,The teacher did not design the patient.
1568,Could the teacher have designed the patient?
1569,The teacher is going to design the patient.
1570,The teacher may have designed the patient.
1571,The patient had been designed by the teacher.
1572,The fact is that the teacher designed the patient.
1573,The teacher never designed the patient at the school.
